"id","type","x","y","speed_x","speed_y","birth_time","lifetime","target_pos_x","target_pos_y","created_at"
424340577,"Oil","233.4178357184502","523.1987203316706","0.5635905850920186","1.4819190573596985","96718938918600","3543191600",NULL,NULL,"2025-06-02 02:12:41.037813"
795075612,"Car","232.70527500441403","266.8505538111171","2.4955278331773396","2.4087832641245894","96581197690400","2998278000","231.89690139135382","264.8486117632254","2025-06-02 02:10:23.291246"
835896457,"Car","121.2422395131943","90.54559209042839","1.3182376734458263","2.153455670878066","96581183533200","1025914200","120.92657651919306","91.6055657368007","2025-06-02 02:10:23.277457"
837005424,"Car","65.88223612790698","303.56680797780643","2.72421002180399","1.7792215758340493","96581210604600","4983484900","66.55231808551073","285.93445257340096","2025-06-02 02:10:23.303348"
1111737879,"Car","274.0710535372436","236.55054943323023","1.2945942008802305","1.1404794037100645","96581222678900","8971432200","63.43084508514985","287.1675170949323","2025-06-02 02:10:23.317454"
1169676682,"Oil","109.43940332033368","153.25109197692885","1.2064439289714937","0.5833016089901549","96718963460300","6491344300",NULL,NULL,"2025-06-02 02:12:41.052779"
